ShipmentID,ShipmentDate,PlannedArrivalDate,ActualArrivalDate,PlannedDuration,ActualDuration,DeliveryVariance,OnTimeDeliveryFlag,TotalWeight,TotalVolume,TotalPackages,ShipmentValue,ShipmentSize,ValueCategory,Season,Month,Year,CustomerKey,OriginLocationKey,DestinationLocationKey,FreightTypeKey
44830,2023-02-04,2023-02-06,,2.0,,,0,464.0,0.0,37,0.0,Small,Low,Winter,2,2023,2946,5038,5088,1
44832,2023-02-04,2023-02-06,,2.0,,,0,3255.0,0.0,189,220299.59,Small,Low,Winter,2,2023,2946,5038,5088,1
44833,2023-02-04,2023-02-06,,2.0,,,0,126.0,0.0,13,220299.59,Small,Low,Winter,2,2023,2946,5038,5088,1
44834,2023-02-04,2023-02-06,,2.0,,,0,650.0,0.0,47,220299.59,Small,Low,Winter,2,2023,2946,5038,5088,1
44835,2023-02-04,2023-02-06,,2.0,,,0,1105.0,0.0,70,220299.59,Small,Low,Winter,2,2023,2946,5038,5088,1
44821,2023-02-04,2023-02-06,,2.0,,,0,132.0,0.0,12,0.0,Small,Low,Winter,2,2023,2946,5038,5088,1
44822,2023-02-04,2023-02-06,,2.0,,,0,1118.0,0.0,96,0.0,Small,Low,Winter,2,2023,2946,5038,5088,1
44823,2023-02-04,2023-02-06,,2.0,,,0,848.0,0.0,61,0.0,Small,Low,Winter,2,2023,2946,5038,5088,1
44824,2023-02-04,2023-02-06,,2.0,,,0,15.0,0.0,2,0.0,Small,Low,Winter,2,2023,2946,5038,5088,1
44825,2023-02-04,2023-02-06,,2.0,,,0,35.0,0.0,3,0.0,Small,Low,Winter,2,2023,2946,5038,5088,1
44826,2023-02-04,2023-02-06,,2.0,,,0,196.0,0.0,15,0.0,Small,Low,Winter,2,2023,2946,5038,5088,1
44768,2023-02-01,2023-02-03,,2.0,,,0,1560.0,0.0,99,255632.32,Small,Low,Winter,2,2023,2946,5038,5088,1
44769,2023-02-01,2023-02-03,,2.0,,,0,1315.0,0.0,111,255632.32,Small,Low,Winter,2,2023,2946,5038,5088,1
44816,2023-02-04,2023-02-06,,2.0,,,0,587.0,0.0,58,0.0,Small,Low,Winter,2,2023,2946,5038,5088,1
44817,2023-02-04,2023-02-06,,2.0,,,0,10.0,0.0,4,0.0,Small,Low,Winter,2,2023,2946,5038,5088,1
44819,2023-02-04,2023-02-06,,2.0,,,0,16.0,0.0,8,0.0,Small,Low,Winter,2,2023,2946,5038,5088,1
44820,2023-02-04,2023-02-06,,2.0,,,0,9.0,0.0,3,0.0,Small,Low,Winter,2,2023,2946,5038,5088,1
44654,2023-01-28,2023-01-30,,2.0,,,0,238.0,0.0,22,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44763,2023-02-01,2023-02-03,,2.0,,,0,4246.0,0.0,237,255632.32,Small,Low,Winter,2,2023,2946,5038,5088,1
44764,2023-02-01,2023-02-03,,2.0,,,0,1349.0,0.0,108,255632.32,Small,Low,Winter,2,2023,2946,5038,5088,1
44765,2023-02-01,2023-02-03,,2.0,,,0,111.0,0.0,15,255632.32,Small,Low,Winter,2,2023,2946,5038,5088,1
44766,2023-02-01,2023-02-03,,2.0,,,0,850.0,0.0,52,255632.32,Small,Low,Winter,2,2023,2946,5038,5088,1
44767,2023-02-01,2023-02-03,,2.0,,,0,383.0,0.0,22,255632.32,Small,Low,Winter,2,2023,2946,5038,5088,1
44648,2023-01-28,2023-01-30,,2.0,,,0,1714.0,13.58,131,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44649,2023-01-28,2023-01-30,,2.0,,,0,123.0,0.0,12,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44650,2023-01-28,2023-01-30,,2.0,,,0,22.0,0.0,2,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44651,2023-01-28,2023-01-30,,2.0,,,0,762.0,0.0,54,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44652,2023-01-28,2023-01-30,,2.0,,,0,659.0,0.0,63,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44653,2023-01-28,2023-01-30,,2.0,,,0,20.0,0.0,3,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44642,2023-01-28,2023-01-30,,2.0,,,0,232.0,0.0,21,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44643,2023-01-28,2023-01-30,,2.0,,,0,5.0,0.0,2,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44644,2023-01-28,2023-01-30,,2.0,,,0,12.0,0.06,6,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44645,2023-01-28,2023-01-30,,2.0,,,0,20.0,0.13,6,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44646,2023-01-28,2023-01-30,,2.0,,,0,1035.0,0.0,103,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44647,2023-01-28,2023-01-30,,2.0,,,0,601.0,0.0,54,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44575,2023-01-28,2023-01-30,,2.0,,,0,102.0,0.0,15,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44578,2023-01-28,2023-01-30,,2.0,,,0,472.0,0.0,34,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44579,2023-01-28,2023-01-30,,2.0,,,0,3416.0,0.0,194,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44580,2023-01-28,2023-01-30,,2.0,,,0,1413.0,0.0,91,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44582,2023-01-28,2023-01-30,,2.0,,,0,1403.0,0.0,87,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44641,2023-01-28,2023-01-30,,2.0,,,0,620.0,0.0,78,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44484,2023-01-25,2023-01-27,,2.0,,,0,561.0,0.0,49,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44485,2023-01-25,2023-01-27,,2.0,,,0,514.0,0.0,42,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44486,2023-01-25,2023-01-27,,2.0,,,0,1878.0,0.0,127,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44487,2023-01-25,2023-01-27,,2.0,,,0,42.0,0.0,6,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44572,2023-01-28,2023-01-30,,2.0,,,0,632.0,0.0,41,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44574,2023-01-28,2023-01-30,,2.0,,,0,904.0,0.0,68,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44477,2023-01-25,2023-01-27,,2.0,,,0,8.0,0.0,4,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44478,2023-01-25,2023-01-27,,2.0,,,0,37.0,0.0,4,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44480,2023-01-25,2023-01-27,,2.0,,,0,826.0,0.0,69,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44481,2023-01-25,2023-01-27,,2.0,,,0,21.0,0.0,3,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44482,2023-01-25,2023-01-27,,2.0,,,0,429.0,0.0,34,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44483,2023-01-25,2023-01-27,,2.0,,,0,310.0,0.0,21,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44470,2023-01-25,2023-01-27,,2.0,,,0,1711.0,0.0,127,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44471,2023-01-25,2023-01-27,,2.0,,,0,635.0,0.0,64,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44472,2023-01-25,2023-01-27,,2.0,,,0,287.0,0.0,20,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44473,2023-01-25,2023-01-27,,2.0,,,0,1368.0,0.0,148,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44474,2023-01-25,2023-01-27,,2.0,,,0,526.0,0.0,30,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44475,2023-01-25,2023-01-27,,2.0,,,0,39.0,0.0,6,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44209,2023-01-18,2023-01-20,,2.0,,,0,840.0,0.0,74,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44210,2023-01-18,2023-01-20,,2.0,,,0,7.0,0.0,2,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44211,2023-01-18,2023-01-20,,2.0,,,0,2017.0,0.0,146,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44467,2023-01-25,2023-01-27,,2.0,,,0,3766.0,0.0,206,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44468,2023-01-25,2023-01-27,,2.0,,,0,2163.0,0.0,142,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44469,2023-01-25,2023-01-27,,2.0,,,0,158.0,0.0,14,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44197,2023-01-18,2023-01-20,,2.0,,,0,1108.0,0.0,89,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44198,2023-01-18,2023-01-20,,2.0,,,0,497.0,0.0,42,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44199,2023-01-18,2023-01-20,,2.0,,,0,20.0,0.0,3,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44200,2023-01-18,2023-01-20,,2.0,,,0,632.0,0.0,44,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44207,2023-01-18,2023-01-20,,2.0,,,0,176.0,0.0,13,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44208,2023-01-18,2023-01-20,,2.0,,,0,146.0,0.0,12,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44169,2023-01-18,2023-01-20,,2.0,,,0,1392.0,0.0,108,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44170,2023-01-18,2023-01-20,,2.0,,,0,701.0,0.0,46,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44171,2023-01-18,2023-01-20,,2.0,,,0,1586.0,0.0,140,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44173,2023-01-18,2023-01-20,,2.0,,,0,435.0,0.0,27,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44195,2023-01-18,2023-01-20,,2.0,,,0,329.0,0.0,44,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44196,2023-01-18,2023-01-20,,2.0,,,0,357.0,0.0,3,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44005,2023-01-14,2023-01-16,,2.0,,,0,997.0,0.0,76,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44006,2023-01-14,2023-01-16,,2.0,,,0,82.0,0.0,9,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44007,2023-01-14,2023-01-16,,2.0,,,0,135.0,0.0,10,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44008,2023-01-14,2023-01-16,,2.0,,,0,6805.0,0.0,544,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44167,2023-01-18,2023-01-20,,2.0,,,0,4351.0,0.0,250,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44168,2023-01-18,2023-01-20,,2.0,,,0,205.0,0.0,17,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43991,2023-01-14,2023-01-16,,2.0,,,0,142.0,0.0,16,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43987,2023-01-14,2023-01-16,,2.0,,,0,908.0,0.0,104,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43990,2023-01-14,2023-01-16,,2.0,,,0,2912.0,0.0,188,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43992,2023-01-14,2023-01-16,,2.0,,,0,524.0,0.0,42,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43993,2023-01-14,2023-01-16,,2.0,,,0,1069.0,0.0,80,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
44004,2023-01-14,2023-01-16,,2.0,,,0,443.0,0.0,29,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43983,2023-01-14,2023-01-16,,2.0,,,0,568.0,0.0,78,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43984,2023-01-14,2023-01-16,,2.0,,,0,748.0,0.0,56,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43985,2023-01-14,2023-01-16,,2.0,,,0,29.0,0.0,3,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43986,2023-01-14,2023-01-16,,2.0,,,0,379.0,0.0,28,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43988,2023-01-14,2023-01-16,,2.0,,,0,919.0,0.0,80,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43989,2023-01-14,2023-01-16,,2.0,,,0,25.0,0.0,4,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43977,2023-01-14,2023-01-16,,2.0,,,0,16.0,0.0,1,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43978,2023-01-14,2023-01-16,,2.0,,,0,158.0,0.0,14,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43979,2023-01-14,2023-01-16,,2.0,,,0,29.0,0.0,6,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43980,2023-01-14,2023-01-16,,2.0,,,0,2850.0,0.0,196,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43981,2023-01-14,2023-01-16,,2.0,,,0,961.0,0.0,83,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43982,2023-01-14,2023-01-16,,2.0,,,0,95.0,0.0,9,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43919,2023-01-11,2023-01-13,,2.0,,,0,759.0,0.0,50,211188.21,Small,Low,Winter,1,2023,2946,5038,5088,1
43920,2023-01-11,2023-01-13,,2.0,,,0,1285.0,0.0,115,211188.21,Small,Low,Winter,1,2023,2946,5038,5088,1
43921,2023-01-11,2023-01-13,,2.0,,,0,476.0,0.0,28,211188.21,Small,Low,Winter,1,2023,2946,5038,5088,1
43922,2023-01-11,2023-01-13,,2.0,,,0,1181.0,0.0,94,211188.21,Small,Low,Winter,1,2023,2946,5038,5088,1
43975,2023-01-14,2023-01-16,,2.0,,,0,133.0,0.0,11,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43976,2023-01-14,2023-01-16,,2.0,,,0,2563.0,0.0,244,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43913,2023-01-11,2023-01-13,,2.0,,,0,668.0,0.0,46,86488.67,Small,Low,Winter,1,2023,2946,5038,5088,1
43914,2023-01-11,2023-01-13,,2.0,,,0,1263.0,0.0,109,86488.67,Small,Low,Winter,1,2023,2946,5038,5088,1
43915,2023-01-11,2023-01-13,,2.0,,,0,100.0,0.0,13,86488.67,Small,Low,Winter,1,2023,2946,5038,5088,1
43916,2023-01-11,2023-01-13,,2.0,,,0,3512.0,0.0,223,211188.21,Small,Low,Winter,1,2023,2946,5038,5088,1
43917,2023-01-11,2023-01-13,,2.0,,,0,895.0,0.0,71,211188.21,Small,Low,Winter,1,2023,2946,5038,5088,1
43918,2023-01-11,2023-01-13,,2.0,,,0,109.0,0.0,13,211188.21,Small,Low,Winter,1,2023,2946,5038,5088,1
43755,2023-01-06,2023-01-09,,3.0,,,0,112.0,0.0,2,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43908,2023-01-11,2023-01-13,,2.0,,,0,625.0,0.0,63,86488.67,Small,Low,Winter,1,2023,2946,5038,5088,1
43909,2023-01-11,2023-01-13,,2.0,,,0,7.0,0.0,1,86488.67,Small,Low,Winter,1,2023,2946,5038,5088,1
43910,2023-01-11,2023-01-13,,2.0,,,0,2063.0,0.0,231,86488.67,Small,Low,Winter,1,2023,2946,5038,5088,1
43911,2023-01-11,2023-01-13,,2.0,,,0,133.0,0.0,14,86488.67,Small,Low,Winter,1,2023,2946,5038,5088,1
43912,2023-01-11,2023-01-13,,2.0,,,0,871.0,0.0,63,86488.67,Small,Low,Winter,1,2023,2946,5038,5088,1
43735,2023-01-06,2023-01-09,,3.0,,,0,3618.0,0.0,255,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43736,2023-01-06,2023-01-09,,3.0,,,0,1301.0,0.0,86,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43737,2023-01-06,2023-01-09,,3.0,,,0,217.0,0.0,37,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43738,2023-01-06,2023-01-09,,3.0,,,0,972.0,0.0,78,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43753,2023-01-06,2023-01-09,,3.0,,,0,1464.0,0.0,117,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43754,2023-01-06,2023-01-09,,3.0,,,0,917.0,0.0,83,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43677,2022-01-04,2023-01-06,,367.0,,,0,63.0,0.0,8,194424.65,Small,Low,Winter,1,2022,2946,5038,5088,1
43678,2022-01-04,2023-01-06,,367.0,,,0,1318.0,0.0,85,194424.65,Small,Low,Winter,1,2022,2946,5038,5088,1
43679,2022-01-04,2023-01-06,,367.0,,,0,2027.0,0.0,159,194424.65,Small,Low,Winter,1,2022,2946,5038,5088,1
43680,2022-01-04,2023-01-06,,367.0,,,0,1874.0,0.0,131,194424.65,Small,Low,Winter,1,2022,2946,5038,5088,1
43681,2022-01-04,2023-01-06,,367.0,,,0,432.0,0.0,26,194424.65,Small,Low,Winter,1,2022,2946,5038,5088,1
43734,2023-01-06,2023-01-09,,3.0,,,0,473.0,0.0,54,0.0,Small,Low,Winter,1,2023,2946,5038,5088,1
43668,2023-01-04,2023-01-06,,2.0,,,0,718.0,0.0,51,119005.28,Small,Low,Winter,1,2023,2946,5038,5088,1
43669,2023-01-04,2023-01-06,,2.0,,,0,14.0,0.0,2,119005.28,Small,Low,Winter,1,2023,2946,5038,5088,1
43670,2023-01-04,2023-01-06,,2.0,,,0,1129.0,0.0,103,119005.28,Small,Low,Winter,1,2023,2946,5038,5088,1
43671,2023-01-04,2023-01-06,,2.0,,,0,156.0,0.0,17,119005.28,Small,Low,Winter,1,2023,2946,5038,5088,1
43672,2023-01-04,2023-01-06,,2.0,,,0,915.0,0.0,89,119005.28,Small,Low,Winter,1,2023,2946,5038,5088,1
43675,2022-01-04,2023-01-06,,367.0,,,0,2360.0,0.0,151,194424.65,Small,Low,Winter,1,2022,2946,5038,5088,1
43661,2023-01-04,2023-01-06,,2.0,,,0,300.0,0.0,38,119005.28,Small,Low,Winter,1,2023,2946,5038,5088,1
43662,2023-01-04,2023-01-06,,2.0,,,0,2126.0,0.0,223,119005.28,Small,Low,Winter,1,2023,2946,5038,5088,1
43663,2023-01-04,2023-01-06,,2.0,,,0,95.0,0.0,10,119005.28,Small,Low,Winter,1,2023,2946,5038,5088,1
43664,2023-01-04,2023-01-06,,2.0,,,0,1261.0,0.0,90,119005.28,Small,Low,Winter,1,2023,2946,5038,5088,1
43666,2023-01-04,2023-01-06,,2.0,,,0,28.0,0.0,4,119005.28,Small,Low,Winter,1,2023,2946,5038,5088,1
43667,2023-01-04,2023-01-06,,2.0,,,0,1088.0,0.0,82,119005.28,Small,Low,Winter,1,2023,2946,5038,5088,1
43594,2022-12-31,2023-01-02,,2.0,,,0,112.0,0.0,2,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43617,2022-12-31,2023-01-02,,2.0,,,0,5.0,0.0,1,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43595,2022-12-31,2023-01-02,,2.0,,,0,1064.0,0.0,105,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43597,2022-12-31,2023-01-02,,2.0,,,0,7200.0,0.0,510,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43598,2022-12-31,2023-01-02,,2.0,,,0,1285.0,0.0,130,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43601,2022-12-31,2023-01-02,,2.0,,,0,93.0,0.0,21,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43588,2022-12-31,2023-01-02,,2.0,,,0,157.0,0.0,12,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43589,2022-12-31,2023-01-02,,2.0,,,0,34.0,0.0,4,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43590,2022-12-31,2023-01-02,,2.0,,,0,304.0,0.0,27,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43591,2022-12-31,2023-01-02,,2.0,,,0,484.0,0.0,47,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43592,2022-12-31,2023-01-02,,2.0,,,0,63.0,0.0,11,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43593,2022-12-31,2023-01-02,,2.0,,,0,1757.0,0.0,124,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43510,2022-12-28,2022-12-30,,2.0,,,0,888.0,0.0,68,168055.58,Small,Low,Winter,12,2022,2946,5038,5088,1
43583,2022-12-31,2023-01-02,,2.0,,,0,2499.0,0.0,160,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43584,2022-12-31,2023-01-02,,2.0,,,0,799.0,0.0,55,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43585,2022-12-31,2023-01-02,,2.0,,,0,1288.0,0.0,100,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43586,2022-12-31,2023-01-02,,2.0,,,0,201.0,0.0,13,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43587,2022-12-31,2023-01-02,,2.0,,,0,91.0,0.0,9,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43503,2022-12-28,2022-12-30,,2.0,,,0,589.0,5.81,58,168055.58,Small,Low,Winter,12,2022,2946,5038,5088,1
43504,2022-12-28,2022-12-30,,2.0,,,0,177.0,0.0,14,168055.58,Small,Low,Winter,12,2022,2946,5038,5088,1
43505,2022-12-28,2022-12-30,,2.0,,,0,63.0,0.59,8,168055.58,Small,Low,Winter,12,2022,2946,5038,5088,1
43506,2022-12-28,2022-12-30,,2.0,,,0,370.0,0.0,36,168055.58,Small,Low,Winter,12,2022,2946,5038,5088,1
43507,2022-12-28,2022-12-30,,2.0,,,0,322.0,0.0,21,168055.58,Small,Low,Winter,12,2022,2946,5038,5088,1
43508,2022-12-28,2022-12-30,,2.0,,,0,509.0,0.0,52,168055.58,Small,Low,Winter,12,2022,2946,5038,5088,1
43475,2022-12-28,2022-12-30,,2.0,,,0,1055.0,0.0,84,168055.58,Small,Low,Winter,12,2022,2946,5038,5088,1
43476,2022-12-28,2022-12-30,,2.0,,,0,506.0,0.0,34,168055.58,Small,Low,Winter,12,2022,2946,5038,5088,1
43477,2022-12-28,2022-12-30,,2.0,,,0,151.0,0.0,16,168055.58,Small,Low,Winter,12,2022,2946,5038,5088,1
43500,2022-12-28,2022-12-30,,2.0,,,0,387.0,2.6,27,168055.58,Small,Low,Winter,12,2022,2946,5038,5088,1
43501,2022-12-28,2022-12-30,,2.0,,,0,96.0,0.0,8,168055.58,Small,Low,Winter,12,2022,2946,5038,5088,1
43502,2022-12-28,2022-12-30,,2.0,,,0,20.0,0.22,2,168055.58,Small,Low,Winter,12,2022,2946,5038,5088,1
43382,2022-12-24,2022-12-26,,2.0,,,0,9.0,0.0,3,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43383,2022-12-24,2022-12-26,,2.0,,,0,606.0,0.0,50,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43384,2022-12-24,2022-12-26,,2.0,,,0,54.0,0.0,8,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43385,2022-12-24,2022-12-26,,2.0,,,0,1796.0,0.0,163,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43471,2022-12-28,2022-12-30,,2.0,,,0,524.0,0.0,54,168055.58,Small,Low,Winter,12,2022,2946,5038,5088,1
43472,2022-12-28,2022-12-30,,2.0,,,0,1965.0,0.0,135,168055.58,Small,Low,Winter,12,2022,2946,5038,5088,1
43372,2022-12-24,2022-12-26,,2.0,,,0,333.0,0.0,27,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43373,2022-12-24,2022-12-26,,2.0,,,0,21.0,0.0,3,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43378,2022-12-24,2022-12-26,,2.0,,,0,83.0,0.0,7,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43379,2022-12-24,2022-12-26,,2.0,,,0,801.0,0.0,58,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43380,2022-12-24,2022-12-26,,2.0,,,0,113.0,0.0,13,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43381,2022-12-24,2022-12-26,,2.0,,,0,610.0,0.0,57,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43364,2022-12-24,2022-12-26,,2.0,,,0,326.0,0.0,21,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43365,2022-12-24,2022-12-26,,2.0,,,0,709.0,0.0,62,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43366,2022-12-24,2022-12-26,,2.0,,,0,91.0,0.0,7,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43369,2022-12-24,2022-12-26,,2.0,,,0,671.0,0.0,71,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43370,2022-12-24,2022-12-26,,2.0,,,0,151.0,0.0,14,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43371,2022-12-24,2022-12-26,,2.0,,,0,12.0,0.0,1,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43358,2022-12-24,2022-12-26,,2.0,,,0,784.0,0.0,63,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43359,2022-12-24,2022-12-26,,2.0,,,0,14.0,0.0,2,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43360,2022-12-24,2022-12-26,,2.0,,,0,2459.0,0.0,153,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43361,2022-12-24,2022-12-26,,2.0,,,0,242.0,0.0,18,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43362,2022-12-24,2022-12-26,,2.0,,,0,53.0,0.0,11,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43363,2022-12-24,2022-12-26,,2.0,,,0,706.0,0.0,37,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43235,2022-12-20,2022-12-22,,2.0,,,0,25.0,0.0,3,82682.9,Small,Low,Winter,12,2022,2946,5038,5088,1
43236,2022-12-20,2022-12-22,,2.0,,,0,185.0,0.0,14,82682.9,Small,Low,Winter,12,2022,2946,5038,5088,1
43237,2022-12-20,2022-12-22,,2.0,,,0,84.0,0.0,10,82682.9,Small,Low,Winter,12,2022,2946,5038,5088,1
43238,2022-12-20,2022-12-22,,2.0,,,0,458.0,0.0,46,82682.9,Small,Low,Winter,12,2022,2946,5038,5088,1
43239,2022-12-20,2022-12-22,,2.0,,,0,438.0,0.0,36,82682.9,Small,Low,Winter,12,2022,2946,5038,5088,1
43240,2022-12-20,2022-12-22,,2.0,,,0,76.0,0.0,6,82682.9,Small,Low,Winter,12,2022,2946,5038,5088,1
43227,2022-12-20,2022-12-22,,2.0,,,0,1410.0,0.0,108,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43228,2022-12-20,2022-12-22,,2.0,,,0,466.0,0.0,32,0.0,Small,Low,Winter,12,2022,2946,5038,5088,1
43231,2022-12-20,2022-12-22,,2.0,,,0,403.0,0.0,55,82682.9,Small,Low,Winter,12,2022,2946,5038,5088,1
43232,2022-12-20,2022-12-22,,2.0,,,0,760.0,0.0,56,82682.9,Small,Low,Winter,12,2022,2946,5038,5088,1
