CustomerKey,TotalInvoices,TotalRevenue,AvgInvoiceValue
2990,40,440013.38,11000.3345
2992,6,7887.599999999999,1314.6
2993,62,50129.324,808.5374838709678
2995,1,0.0,0.0
2996,5,99579.415,19915.882999999998
2997,17,10628.453,625.2031176470588
2998,3,821.502,273.834
2999,3,663.0,221.0
3002,52,362697.69,6974.955576923077
3003,107,5385.37,50.33056074766355
3004,3,216.29999999999998,72.1
3005,5,1085.9,217.18
3006,9,2374.919,263.8798888888889
3007,6,20718.888,3453.1479999999997
3008,49,399862.033,8160.449653061224
3009,1,78.545,78.545
3010,1,280.9,280.9
3014,3,663.0,221.0
3015,4,1223.74,305.935
3016,3,663.0,221.0
3017,3,2036.685,678.895
3018,6,257.055,42.8425
3019,3,801.1560000000001,267.052
3020,3,5550.78,1850.26
3021,61,309855.158,5079.59275409836
3022,3,29085.017999999996,9695.006
3023,145,766442.02,5285.807034482758
3024,6,108000.0,18000.0
3025,3,59944.950000000004,19981.65
3026,3,18403.35,6134.45
3028,13,3624.0,278.7692307692308
3030,6,1445.4,240.9
3031,3,137552.22,45850.74
3032,6,12198.75,2033.125
3034,5,150964.415,30192.883
3037,34,71122.4,2091.8352941176468
3038,8,2062.1000000000004,257.76250000000005
3039,2,860.2,430.1
3041,3,788.226,262.742
3042,4,194.39999999999998,48.599999999999994
3043,6,291.909,48.6515
3047,7,2639.2599999999998,377.03714285714284
3048,4,62570.509,15642.62725
3049,3,2340.0,780.0
3050,9,8279.699,919.9665555555556
3051,3,15795.545999999998,5265.182
3052,9,5247.0,583.0
3054,6,5149.5,858.25
3055,3,795.0,265.0
3056,14,4946.1,353.29285714285714
3057,4,2697.25,674.3125
3058,10,3847.0950000000003,384.70950000000005
3060,3,477.264,159.088
3061,4,943.9,235.975
3062,13,3030.523,233.11715384615385
3063,29,4074324.398,140493.9447586207
3064,13,2997.9,230.6076923076923
3066,5,2355.24,471.04799999999994
3067,27,16384.538,606.8347407407408
3068,11,1037.816,94.3469090909091
3069,7,4619.017,659.8595714285714
3070,3,877.1999999999999,292.4
3071,4,710.0,177.5
3073,3,943.257,314.419
3074,5,1763.0100000000002,352.60200000000003
3075,4,2894.1,723.525
3076,7,2753.1,393.3
3077,19,496758.493,26145.183842105263
3078,10,5852.924,585.2924
3079,3,1511.91,503.97
3080,3,877.1999999999999,292.4
3081,20,119325.453,5966.27265
3082,6,342.735,57.1225
3083,5,1.6,0.32
3084,31,2295.739,74.05609677419355
3085,3,8115.0,2705.0
3086,4,1002.0,250.5
3087,9,165794.0,18421.555555555555
3088,27,454318.268,16826.602518518517
3090,3,1511.91,503.97
3091,9,1704.856,189.42844444444444
3092,3,5640.0,1880.0
3093,3,10361.7,3453.9
3097,12,4041.164,336.76366666666667
3098,59,116.60000000000001,1.9762711864406781
3099,17,2459.9,144.70000000000002
3101,14,14316.5,1022.6071428571429
3103,45,37000.0,822.2222222222222
3105,11,23686.794,2153.3449090909094
3107,5,14344.2,2868.84
3108,10,321.71999999999997,32.172
3109,24,14311.427,596.3094583333333
3110,16,12145.166,759.072875
3111,33,181849.525,5510.591666666666
3112,19,93548.075,4923.582894736842
3114,72,376509.929,5229.3045694444445
3115,9,9316.955,1035.2172222222223
3116,4,604.8149999999999,151.20374999999999
3117,15,21290.885000000002,1419.3923333333335
3118,2,7459.136,3729.568
3119,14,16258.883,1161.3487857142857
3120,15,2363.675,157.57833333333335
3121,34,25204.023,741.2947941176471
3122,24,11287.298,470.3040833333334
3123,1,2780.42,2780.42
3124,51,81524.707,1598.5236666666665
3125,37,17213.922,465.2411351351351
3126,16,15224.5,951.53125
3128,444,14870.099999999999,33.491216216216216
3129,6,29653.22,4942.203333333334
3130,3,9450.0,3150.0
3131,3,2786.3999999999996,928.7999999999998
3132,5,2751.8999999999996,550.3799999999999
3136,8,5279.974,659.99675
3137,24,80044.461,3335.1858749999997
3138,7,22462.787999999997,3208.969714285714
3139,5,149.37,29.874000000000002
3140,3,9542.145,3180.715
3141,2,32642.100000000002,16321.050000000001
3142,14,10983.989000000001,784.570642857143
3143,3,1511.91,503.97
3144,5,2394.8999999999996,478.9799999999999
3145,9,5292.942,588.1046666666666
3146,7,27858.686,3979.8122857142857
3147,33,3679.4,111.4969696969697
3148,15,883.65,58.91
3150,3,3183.924,1061.308
3151,3,61103.700000000004,20367.9
3152,7,9409.800000000001,1344.257142857143
3153,11,2451.04,222.82181818181817
3154,13,8664.047,666.4651538461538
3155,13,291.4,22.415384615384614
3156,5,265.38,53.076
3157,153,28506.576999999997,186.31749673202611
3159,58,43533.154,750.5716206896552
3162,3,2290.17,763.39
3164,7,4619.146,659.8779999999999
3166,11,8027.5109999999995,729.7737272727272
3167,31,19899.325,641.9137096774194
3169,8,282.34000000000003,35.292500000000004
3170,4,2932.504,733.126
3172,2,358.2,179.1
3173,1,250.5,250.5
3174,3,1587.2800000000002,529.0933333333334
3175,4,10502.088,2625.522
3176,16,9749.273,609.3295625
3177,25,43524.282,1740.97128
3178,6,1930.82,321.80333333333334
3179,2,1100.0,550.0
3181,3,157.085,52.36166666666667
3182,9,4319.74,479.9711111111111
3184,2,524.8,262.4
3185,2,501.0,250.5
3186,2,11221.382,5610.691
3187,17,11723.826000000001,689.6368235294118
3188,5,3656.0989999999997,731.2198
3189,3,65324.452000000005,21774.817333333336
3191,15,9196.682999999999,613.1121999999999
3192,12,122629.26000000001,10219.105000000001
3193,1,280.9,280.9
3194,5,34373.36,6874.6720000000005
3195,56,23591.652000000002,421.27950000000004
3196,4,982.9599999999999,245.73999999999998
3197,3,196.95,65.64999999999999
3198,7,350.09000000000003,50.01285714285715
3199,3,16772.782,5590.927333333333
3200,9,2444.14,271.5711111111111
3201,31,8954.895,288.8675806451613
3202,4,721.992,180.498
3203,4,5602.28,1400.57
3204,5,9450.0,1890.0
3205,3,2377.178,792.3926666666666
3206,5,3119.622,623.9244
3207,3,107.571,35.857
3208,5,420.376,84.0752
3209,2,1007.94,503.97
3211,2,442.0,221.0
3212,2,3130.0,1565.0
3213,9,243.78,27.086666666666666
3214,12,607.5999999999999,50.633333333333326
3215,6,76089.25499999999,12681.542499999998
3216,20,44225.955,2211.29775
3217,3,988.3100000000001,329.43666666666667
3218,1,3784.36,3784.36
3219,1,195.165,195.165
3220,2,501.0,250.5
3222,12,1934.425,161.20208333333332
3223,1,214.8,214.8
3224,4,92489.44,23122.36
3225,2,442.0,221.0
3226,5,555.836,111.16720000000001
3227,6,1745.1599999999999,290.85999999999996
3228,19,544.0799999999999,28.635789473684206
3229,6,201.73000000000002,33.62166666666667
3231,1,221.0,221.0
3232,2,1120.28,560.14
3234,1,250.5,250.5
3235,6,98371.84700000001,16395.307833333336
3238,7,35325.705,5046.529285714286
3239,2,314.222,157.111
3240,29,7821.0,269.6896551724138
3241,6,1734.247,289.0411666666667
3242,1,120.79,120.79
3243,15,59619.884,3974.658933333333
3245,674,170847.99,253.4836646884273
3246,1,12393.783,12393.783
3248,2,10660.800000000001,5330.400000000001
3249,14,8231.778,587.9841428571428
3250,13,5804.432,446.49476923076924
3251,1,9304.16,9304.16
3252,1,503.97,503.97
3253,2,1141.288,570.644
3254,5,1112.5,222.5
3255,6,1005.42,167.57
3257,4,405.815,101.45375
3258,1,50.0,50.0
3259,1,292.4,292.4
3260,1,503.97,503.97
3261,1,292.4,292.4
3262,7,4573.979,653.4255714285715
3263,67,781.2239999999999,11.660059701492536
3266,7,6835.621,976.5172857142858
3267,1,214.8,214.8
3268,7,363668.408,51952.629714285715
3270,12,21165.426000000003,1763.7855000000002
3271,4,14280.51,3570.1275
3273,2,18339.295,9169.6475
3274,4,987.72,246.93
3275,1,292.4,292.4
3276,2,471.54,235.77
3277,2,836.5799999999999,418.28999999999996
3278,2,429.6,214.8
3279,2,429.6,214.8
3280,2,501.4,250.7
3282,2,215.4,107.7
3285,6,83506.396,13917.732666666665
3287,2,430.0,215.0
3288,4,25393.309999999998,6348.327499999999
3289,2,4053.695,2026.8475
3290,59,49056.74,831.4701694915254
3293,5,1670.99,334.198
3294,1,1300.0,1300.0
3295,2,489.6,244.8
3297,8,6988.396000000001,873.5495000000001
3298,1,859.023,859.023
3300,10,28226.75,2822.675
3301,2,180.29,90.145
3302,1,221.0,221.0
3304,2,477.19999999999993,238.59999999999997
3305,3,2017.453,672.4843333333333
3306,21,29090.675,1385.270238095238
3307,1,3200.0,3200.0
3310,2,1029.964,514.982
3311,2,2344.3720000000003,1172.1860000000001
3312,2,21282.84,10641.42
3313,2,86.285,43.1425
3315,1,6320.76,6320.76
3316,1,214.8,214.8
3319,4,1644.6,411.15
3320,4,1253.578,313.3945
3321,2,429.6,214.8
3322,7,189287.202,27041.028857142857
3324,30,35494.12,1183.1373333333333
3327,6,2746.545,457.7575
3329,5,2321.022,464.20439999999996
3331,2,244.2,122.1
3332,3,17549.3,5849.766666666666
3337,2,543.3,271.65
3338,63,736566.11,11691.525555555556
3340,3,196.89499999999998,65.63166666666666
3341,4,1925.0,481.25
3343,1,503.97,503.97
3344,1,503.97,503.97
3346,1,250.5,250.5
3347,5,1000.86,200.172
3348,1,214.8,214.8
3349,13,8474.606,651.8927692307692
3351,7,7130.937,1018.7052857142857
3352,5,584.765,116.953
3353,1,250.5,250.5
3354,53,78147.894,1474.4885660377358
3355,3,1568.635,522.8783333333333
3357,9,3975.8540000000003,441.76155555555556
3358,3,43551.896,14517.298666666667
3359,1,0.0,0.0
3360,53,436252.258,8231.174679245283
3361,1,221.0,221.0
3362,4,5248.955,1312.23875
3363,1,2488.221,2488.221
3365,6,7066.097,1177.6828333333333
3366,10,1678.526,167.8526
3367,2,17757.698,8878.849
3370,6,4434.428,739.0713333333333
3371,1,13060.325,13060.325
3372,6,3173.721,528.9535
3373,4,690.8149999999999,172.70374999999999
3375,2,2628.898,1314.449
3376,1,0.6,0.6
3377,2,11884.458,5942.229
3378,2,3871.611,1935.8055
3379,1,250.5,250.5
3380,2,1678.9869999999999,839.4934999999999
3381,2,449.83,224.915
3383,1,280.5,280.5
3384,1,695.56,695.56
3386,2,1823.8819999999998,911.9409999999999
3387,2,1823.8819999999998,911.9409999999999
3388,4,517.28,129.32
3389,1,1731.0,1731.0
3390,4,36778.596,9194.649
3391,1,230.0,230.0
3392,13,32107.948,2469.842153846154
3393,7,916.583,130.94042857142855
3394,2,6488.340999999999,3244.1704999999997
3395,1,214.8,214.8
3396,1,250.5,250.5
3397,8,5788.192,723.524
3398,16,77366.508,4835.40675
3402,13,68298.6,5253.738461538462
3403,1,101.0,101.0
3404,6,3869.178,644.8629999999999
3405,2,501.0,250.5
3406,1,214.8,214.8
3407,3,1381.81,460.6033333333333
3408,2,67.24,33.62
3409,4,1002.0,250.5
3411,2,794.54,397.27
3412,12,4844.197,403.68308333333334
3413,4,2529.383,632.34575
3414,4,2881.402,720.3505
3416,7,20423.67,2917.6671428571426
3420,1,440.0,440.0
3424,3,2072.956,690.9853333333334
3425,4,352.26,88.065
3427,1,215.2,215.2
3428,3,2896.911,965.6370000000001
3429,4,8514.1,2128.525
3431,10,3672.973,367.2973
3433,1,304.3,304.3
3435,4,282.7,70.675
3436,1,250.5,250.5
3437,2,5229.091,2614.5455
3438,1,351.9,351.9
3440,1,7739.154,7739.154
3441,2,580.73,290.365
3442,1,133.328,133.328
3443,1,12966.748,12966.748
3444,1,125.545,125.545
3445,3,14576.8,4858.933333333333
3446,1,100.0,100.0
3448,46,283728.4,6168.0086956521745
3451,7,1078.535,154.07642857142858
3452,1,214.8,214.8
3453,4,566.0699999999999,141.51749999999998
3456,2,1124.8,562.4
3457,3,1848.29,616.0966666666667
3459,1,214.8,214.8
3461,1,2030.0,2030.0
3463,2,225.515,112.7575
3467,1,127.93,127.93
3468,4,6669.758,1667.4395
3469,2,97.469,48.7345
3470,4,6558.25,1639.5625
3471,2,31473.58,15736.79
3472,4,216.60000000000002,54.150000000000006
3477,3,516.173,172.05766666666668
3478,2,384.38,192.19
3485,1,215.2,215.2
3487,1,890.24,890.24
3488,2,198.74,99.37
3489,2,1136.7,568.35
3490,5,3356.874,671.3747999999999
3494,1,214.8,214.8
3499,3,161.855,53.95166666666666
3504,1,511.871,511.871
3507,2,203.2,101.6
3508,1,214.8,214.8
3509,1,483.8,483.8
3510,1,215.2,215.2
3511,1,215.2,215.2
3512,1,8500.0,8500.0
3513,34,266991.074,7852.678647058824
3515,1,214.8,214.8
3518,11,5752.7699999999995,522.9790909090908
3519,1,214.8,214.8
3520,5,3420.923,684.1845999999999
3521,1,250.5,250.5
3523,1,250.9,250.9
3524,3,2793.931,931.3103333333333
3525,1,579.34,579.34
3526,13,4583.650000000001,352.58846153846156
3527,14,503727.29,35980.52071428571
3528,2,885.752,442.876
3532,19,38534.08,2028.1094736842106
3533,2,217.7,108.85
3535,1,215.2,215.2
3536,3,14370.834,4790.278
3537,2,352.5,176.25
3538,2,290.37,145.185
3539,2,907.3149999999999,453.65749999999997
3540,2,2301.7,1150.85
3541,143,141645.167,990.5256433566433
3542,2,1005.033,502.5165
3547,4,5067.582,1266.8955
3548,8,4315.457,539.432125
3549,1,214.8,214.8
3550,1,221.0,221.0
3551,1,215.2,215.2
3552,3,966.502,322.1673333333333
3553,3,1181.266,393.75533333333334
3555,13,10046.145,772.7803846153846
3558,1,360.468,360.468
3559,1,1063.27,1063.27
3560,2,277.675,138.8375
3564,1,250.5,250.5
3565,2,275.495,137.7475
3566,3,1220.708,406.9026666666667
3570,2,15130.0,7565.0
3571,12,6024.179,502.0149166666667
3572,1,366.123,366.123
3574,1,330.0,330.0
3575,2,2330.0,1165.0
3576,1,217.0,217.0
3577,1,0.0,0.0
3579,1,292.4,292.4
3580,4,2894.8,723.7
3593,6,2825.6730000000002,470.94550000000004
3594,3,24974.439,8324.813
3595,2,17362.6,8681.3
3596,1,0.6,0.6
3597,2,1112.252,556.126
3598,17,9415.383,553.8460588235293
3599,1,29190.0,29190.0
3601,1,215.2,215.2
3602,1,215.2,215.2
3603,2,64.265,32.1325
3607,4,280.0,70.0
3609,51,269375.928,5281.8809411764705
3610,3,8383.445,2794.4816666666666
3611,2,12199.699999999999,6099.849999999999
3612,8,23469.651,2933.706375
3613,3,396.447,132.149
3614,1,214.8,214.8
3616,3,1.6,0.5333333333333333
3617,1,215.2,215.2
3618,2,1538.161,769.0805
3621,10,39587.857,3958.7857000000004
3624,1,215.2,215.2
3625,12,278524.77499999997,23210.397916666665
3626,2,10713.963,5356.9815
3630,2,791.8520000000001,395.92600000000004
3632,1,352.3,352.3
3633,32,17450.0,545.3125
3641,1,641.22,641.22
3642,3,9615.0,3205.0
3643,1,1.0,1.0
3644,2,565.0,282.5
3647,2,419.75,209.875
3648,2,275.973,137.9865
3651,1,215.2,215.2
3652,1,215.2,215.2
3653,1,215.2,215.2
3654,8,35031.627,4378.953375
3657,2,990.141,495.0705
3658,22,11773.863,535.1755909090908
3659,1,1232.097,1232.097
3660,2,120.595,60.2975
3662,13,10808.895,831.4534615384616
3664,1,1101.0,1101.0
3665,1,625.0,625.0
3669,35,8265.845,236.16699999999997
3671,1,215.2,215.2
3672,24,182707.463,7612.810958333333
3673,2,1226.51,613.255
3675,8,2913.424,364.178
3676,1,250.9,250.9
3680,1,215.2,215.2
3681,8,43808.75,5476.09375
3683,2,13478.1,6739.05
3684,1,215.2,215.2
3685,4,4009.352,1002.338
3686,1,1580.0,1580.0
3688,2,1210.0,605.0
3690,4,7529.299999999999,1882.3249999999998
3691,1,900.0,900.0
3693,2,2261.558,1130.779
3694,15,82422.542,5494.836133333333
3703,1,7401.0,7401.0
3704,2,1511.08,755.54
3707,8,8101.608,1012.701
3708,2,1291.96,645.98
3710,1,893.5,893.5
3711,2,585.5999999999999,292.79999999999995
3713,2,1052.77,526.385
3714,4,1196.785,299.19625
3715,2,121.0,60.5
3716,2,6395.469999999999,3197.7349999999997
3718,3,1621.334,540.4446666666666
3720,3,811.605,270.535
3725,1,504.37,504.37
3726,6,4623.194,770.5323333333334
3727,15,3310.433,220.69553333333334
3728,1,228.29,228.29
3730,4,42114.525,10528.63125
3731,1,4156.33,4156.33
3732,4,126.57,31.6425
3733,10,5236.364,523.6364
3734,1,21421.0,21421.0
3735,2,12442.1,6221.05
3739,1,1.0,1.0
3744,2,675.898,337.949
3745,1,352.3,352.3
3747,6,122180.0,20363.333333333332
3750,3,3947.225,1315.7416666666666
3754,3,751.5,250.5
3756,415,729390.7880000001,1757.5681638554217
3760,2,1078.72,539.36
3762,12,62359.205,5196.600416666667
3763,2,101.008,50.504
3764,1,1183.86,1183.86
3767,1,280.9,280.9
3769,13,1078.355,82.95038461538462
3770,1,1478.301,1478.301
3773,4,23227.0,5806.75
3777,11,959.1949999999999,87.19954545454544
3778,2,91.786,45.893
3781,1,854.722,854.722
3782,1,665.0,665.0
3783,5,16223.099,3244.6198
3785,1,192.19,192.19
3788,2,174.524,87.262
3789,1,579.34,579.34
3790,7,1427.8400000000001,203.97714285714287
3792,1,280.9,280.9
3795,109,128541.075,1179.2759174311927
3796,2,505.775,252.8875
3797,17,87215.48,5130.322352941176
3798,2,396.60400000000004,198.30200000000002
3799,1,6215.0,6215.0
3801,2,831.1270000000001,415.56350000000003
3803,2,79.005,39.5025
3805,1,1563.3,1563.3
3806,6,90.0,15.0
3809,2,372.328,186.164
3810,9,733.23,81.47
3817,51,24308.318,476.6336862745098
3819,2,4137.436,2068.718
3820,1,440.742,440.742
3821,3,1446.695,482.2316666666666
3822,1,385.89,385.89
3823,1,579.34,579.34
3824,1,906.59,906.59
3825,1,1850.0,1850.0
3827,2,1485.2150000000001,742.6075000000001
3828,6,1760.0,293.3333333333333
3829,1,280.9,280.9
3830,1,8500.0,8500.0
3831,1,579.34,579.34
3837,1,535.45,535.45
3844,4,3224.635,806.15875
3845,23,62637.068999999996,2723.350826086956
3846,2,484.503,242.2515
3847,2,1657.6529999999998,828.8264999999999
3849,1,304.7,304.7
3852,1,742.37,742.37
3855,2,226.196,113.098
3858,4,1370.438,342.6095
3865,3,7224.817,2408.2723333333333
3867,1,80.135,80.135
3868,7,34639.427,4948.489571428572
3872,1,274.7,274.7
3873,4,8827.95,2206.9875
3874,1,1011.31,1011.31
3876,4,1038.905,259.72625
3879,1,262.053,262.053
3880,1,692.39,692.39
3882,1,379.022,379.022
3883,1,1223.25,1223.25
3884,1,185.45,185.45
3885,1,280.9,280.9
3886,4,7665.299999999999,1916.3249999999998
3887,3,86647.75,28882.583333333332
3888,1,280.9,280.9
3889,2,4088.528,2044.264
3890,1,250.9,250.9
3892,1,78641.6,78641.6
3893,1,210.0,210.0
3894,2,370.424,185.212
3896,2,1680.026,840.013
3898,1,53.955,53.955
3900,1,50.0,50.0
3901,1,107.68,107.68
3903,2,620.8,310.4
3906,2,1254.3809999999999,627.1904999999999
3909,4,1550.0,387.5
3910,1,4300.0,4300.0
3914,1,50.0,50.0
3917,1,318.992,318.992
3926,1,691.2,691.2
3932,1,693.287,693.287
3933,1,579.34,579.34
3934,71,947591.781,13346.363112676056
3937,1,423.105,423.105
3938,1,739.0,739.0
3939,1,3746.0,3746.0
3943,5,2146.062,429.2124
3944,3,381.65,127.21666666666665
3945,17,49461.479,2909.4987647058824
3949,7,3333.0,476.14285714285717
3950,5,22029.368000000002,4405.873600000001
3951,2,265.48199999999997,132.74099999999999
3952,1,12823.7,12823.7
